Country;Country_Code;Region;Region_Code;Latitude;Longitude
Uganda;UG;Kayunga;UG;0.99240735;32.859238399241
Uganda;UG;Wakiso;UG;0.3760928;32.4561265390819
Uganda;UG;Lyantonde;UG;-0.25959835;31.1836375787782
Uganda;UG;Mityana;UG;0.45606855;32.0768024173631
Uganda;UG;Nakaseke;UG;1.0022373;32.1758087479216
Uganda;UG;Buikwe;UG;0.3031612;33.0390868316908
Uganda;UG;Butambala;UG;0.16426525;32.1352370732013
Uganda;UG;Buvuma;UG;-0.31139269999999997;33.1978060253448
Uganda;UG;Gomba;UG;0.20426634999999999;31.7291771659097
Uganda;UG;Kalungu;UG;-0.09131305;31.8106464510844
Uganda;UG;Kyankwanzi;UG;1.09334705;31.6813924429066
Uganda;UG;Lwengo;UG;-0.44411805000000004;31.399018658099
Uganda;UG;Kyotera;UG;-0.71447015;31.6222136690811
Uganda;UG;Kasanda;UG;0.556667;31.802222
Uganda;UG;Bugiri;UG;0.520721;33.7750698252606
Uganda;UG;Busia;UG;0.39171029999999996;34.0160135343642
Uganda;UG;Iganga;UG;0.7221911000000001;33.5016935166769
Uganda;UG;Jinja;UG;0.57515665;33.2805298577542
Uganda;UG;Kamuli;UG;0.94224745;33.1263004037931
Uganda;UG;Kapchorwa;UG;1.33106065;34.3961656340353
Uganda;UG;Katakwi;UG;1.97332855;34.0573389170186
Uganda;UG;Kumi;UG;1.4565401;33.9219126901421
Uganda;UG;Mbale;UG;0.9765705499999999;34.2021869218895
Uganda;UG;Pallisa;UG;1.2200723999999998;33.6914869633059
Uganda;UG;Soroti;UG;1.7879059499999999;33.5007314117191
Uganda;UG;Tororo;UG;0.74074215;34.1026861747972
Uganda;UG;Kaberamaido;UG;1.68796745;33.1174887734796
Uganda;UG;Mayuge;UG;-0.2058293;33.5894375547522
Uganda;UG;Sironko;UG;1.18855355;34.2950673647919
Uganda;UG;Amuria;UG;1.9819076500000001;33.6574718580461
Uganda;UG;Budaka;UG;1.0658189500000002;34.0208930566292
Uganda;UG;Bududa;UG;1.02718135;34.3907845327096
Uganda;UG;Bukedea;UG;1.37070475;34.1424762193131
Uganda;UG;Bukwo;UG;1.2549848;34.6924324354727
Uganda;UG;Butaleja;UG;0.86124775;33.8779637341611
Uganda;UG;Kaliro;UG;1.08336765;33.4822171073396
Uganda;UG;Manafwa;UG;0.8813468499999999;34.269550659661
Uganda;UG;Namutumba;UG;0.88698525;33.6653494085567
Uganda;UG;Bulambuli;UG;1.34949885;34.2760948579718
Uganda;UG;Buyende;UG;1.2352379999999998;33.1703533244419
Uganda;UG;Kibuku;UG;1.05737535;33.8056152211293
Uganda;UG;Kween;UG;1.3516648500000001;34.5635806926613
Uganda;UG;Luuka;UG;0.8199340500000001;33.3268940743819
Uganda;UG;Namayingo;UG;-0.24787874999999998;33.8114802100651
Uganda;UG;Ngora;UG;1.4988837;33.7729298398273
Uganda;UG;Serere;UG;1.49169895;33.3568368332223
Uganda;UG;Butebo;UG;1.1923861;33.8904092
Uganda;UG;Namisindwa;UG;0.86783955;34.3831407051465
Uganda;UG;Bugweri;UG;0.62425635;33.6154383214977
Uganda;UG;Kapelebyong;UG;2.1970820499999997;33.7772633464334
Uganda;UG;Kalaki;UG;1.8327164;33.3540447941729
Uganda;UG;Adjumani;UG;3.23712805;31.7858246217691
Uganda;UG;Apac;UG;1.93372575;32.5018028167538
Uganda;UG;Arua;UG;3.0014096;31.0093527073583
Uganda;UG;Gulu;UG;3.03465835;32.3802374291447
Uganda;UG;Kitgum;UG;3.44388455;33.484117182439
Uganda;UG;Kotido;UG;2.9951839;34.034212772269
Uganda;UG;Lira;UG;2.26740645;33.3200225517687
Uganda;UG;Moroto;UG;2.6156454499999997;34.639981739983
Uganda;UG;Moyo;UG;3.66646655;31.7579511439501
Uganda;UG;Nebbi;UG;2.43294065;31.1619887700015
Uganda;UG;Nakapiripirit;UG;1.84899125;34.6425478460848
Uganda;UG;Pader;UG;2.8876024;32.8962855771774
Uganda;UG;Yumbe;UG;3.4914105500000003;31.2859149258302
Uganda;UG;Abim;UG;2.80475035;33.7509770137339
Uganda;UG;Amolatar;UG;1.6374596000000001;32.6328229468063
Uganda;UG;Amuru;UG;3.1288655;32.1024832754124
Uganda;UG;Dokolo;UG;1.9100822499999999;33.0796334932789
Uganda;UG;Kaabong;UG;3.65820615;34.2111233999499
Uganda;UG;Koboko;UG;3.5351114;30.9848206689264
Uganda;UG;Maracha;UG;3.2478417;30.9279148227624
Uganda;UG;Oyam;UG;2.3489345;32.4233859868898
Uganda;UG;Agago;UG;2.9476598000000003;33.3861056894718
Uganda;UG;Alebtong;UG;2.26740645;33.3200225517687
Uganda;UG;Amudat;UG;1.8261957500000001;34.9312697915409
Uganda;UG;Kole;UG;2.29881575;32.735952223374
Uganda;UG;Lamwo;UG;3.5248125;32.6576273341867
Uganda;UG;Napak;UG;2.3981727;34.1718784732878
Uganda;UG;Nwoya;UG;2.5286101;31.8695132812541
Uganda;UG;Otuke;UG;2.4784334;33.3933563432903
Uganda;UG;Zombo;UG;2.5251163500000002;30.8897322565544
Uganda;UG;Omoro;UG;2.6443448;32.4975341797228
Uganda;UG;Pakwach;UG;2.4679272;31.3973914459016
Uganda;UG;Kwania;UG;1.90055305;32.7741986154051
Uganda;UG;Nabilatuk;UG;2.0383666;34.5847125497033
Uganda;UG;Karenga;UG;3.7095683;33.7716831883482
Uganda;UG;Madi-Okollo;UG;2.86745115;31.2383088420117
Uganda;UG;Obongi;UG;3.36355935;31.5368264141619
Uganda;UG;Bundibugyo;UG;0.6605936;30.0431007740151
Uganda;UG;Bushenyi;UG;-0.48181324999999997;30.1686851336293
Uganda;UG;Hoima;UG;1.56619265;31.1480967702165
Uganda;UG;Kabale;UG;-1.33596665;30.0368860037118
Uganda;UG;Kabarole;UG;0.62124925;30.3525446614534
Uganda;UG;Kasese;UG;0.1310412;30.0047968452563
Uganda;UG;Kibaale;UG;0.790833;31.063333
Uganda;UG;Kisoro;UG;-1.19896125;29.6716975265472
Uganda;UG;Masindi;UG;1.6917534;31.7737524363196
Uganda;UG;Mbarara;UG;-0.4180848;30.573737377548
Uganda;UG;Ntungamo;UG;-0.95509295;30.3023927716137
Uganda;UG;Rukungiri;UG;-0.697403;29.891736366875
Uganda;UG;Kamwenge;UG;0.3373317;30.6150555217288
Uganda;UG;Kanungu;UG;-0.7063914499999999;29.714290705686
Uganda;UG;Kyenjojo;UG;0.64409775;30.6565118043456
Uganda;UG;Buliisa;UG;1.92285635;31.3917565190673
Uganda;UG;Ibanda;UG;-0.06121825;30.4916159853753
Uganda;UG;Isingiro;UG;-0.83886945;30.9356558705638
Uganda;UG;Kiruhura;UG;-0.3250908;30.8734599335681
Uganda;UG;Buhweju;UG;-0.3203212;30.3162054315263
Uganda;UG;Kiryandongo;UG;1.99357995;32.0498179067731
Uganda;UG;Kyegegwa;UG;0.48221325;31.0002047560718
Uganda;UG;Mitooma;UG;-0.6059464;30.0077344980367
Uganda;UG;Ntoroko;UG;0.99157395;30.3849571770343
Uganda;UG;Rubirizi;UG;-0.25579135;29.9364999692726
Uganda;UG;Sheema;UG;-0.591872;30.3740416771995
Uganda;UG;Kagadi;UG;1.02297715;30.8330890654461
Uganda;UG;Kakumiro;UG;0.96249325;31.2903789301521
Uganda;UG;Rubanda;UG;-1.1732021000000001;29.9003379854323
Uganda;UG;Bunyangabu;UG;0.47841935;30.2027698891072
Uganda;UG;Rukiga;UG;-1.14548075;30.0524849638955
Uganda;UG;Kikuube;UG;1.3102875;31.000172376233
Uganda;UG;Kazo;UG;0.0256055;30.7776200460749
Uganda;UG;Kitagwenda;UG;0.01366535;30.3217907878771
Uganda;UG;Rwampara;UG;-0.73503085;30.4609130629431
Uganda;UG;Central;UG;0.3124315;32.5718092
Uganda;UG;Eastern;UG;1.1000022;34.1735900717553
Uganda;UG;Northern;UG;1.1036533;34.1728333
Uganda;UG;Western;UG;-0.3561521;31.550256
South Africa;ZA;Eastern Cape;ZA;-32.2171831;26.6386401
South Africa;ZA;Free State;ZA;-28.7853618;26.4978933
South Africa;ZA;Gauteng;ZA;-25.9363439;28.0813105
South Africa;ZA;Kwazulu-Natal;ZA;-28.503833;30.8875009
South Africa;ZA;Limpopo;ZA;-23.4735288;29.3959199
South Africa;ZA;Mpumalanga;ZA;-26.276849;30.1500153
South Africa;ZA;Northern Cape;ZA;-29.573402;21.2051361
South Africa;ZA;North-West;ZA;-26.1347819;25.6546729
South Africa;ZA;Western Cape;ZA;-33.546977;20.72753
Zambia;ZM;Western;ZM;-15.8543496;23.8016799
Zambia;ZM;Central;ZM;-14.183507;29.0375543
Zambia;ZM;Eastern;ZM;-13.6514737;31.9958539
Zambia;ZM;Luapula;ZM;-10.4680244;29.1275609
Zambia;ZM;Northern;ZM;-9.4514165;30.8881001
Zambia;ZM;North-Western;ZM;-13.0143658;25.4624692
Zambia;ZM;Southern;ZM;-16.5381715;26.7374997
Zambia;ZM;Copperbelt;ZM;-13.0214171;27.8876177
Zambia;ZM;Lusaka;ZM;-15.4163395;28.2818414
Zambia;ZM;Muchinga;ZM;-11.1005259;31.639964
Zimbabwe;ZW;Bulawayo;ZW;-20.1053948;28.5426856
Zimbabwe;ZW;Harare;ZW;-17.8567035;31.0601584
Zimbabwe;ZW;Manicaland;ZW;-19.0188422;32.368889
Zimbabwe;ZW;Mashonaland Central;ZW;-16.742872;31.2952086
Zimbabwe;ZW;Mashonaland East;ZW;-17.7927323;31.7678044
Zimbabwe;ZW;Midlands;ZW;-19.2785043;29.8790852
Zimbabwe;ZW;Matabeleland North;ZW;-18.9283715;27.4992231
Zimbabwe;ZW;Matabeleland South;ZW;-20.7364801;28.9396495
Zimbabwe;ZW;Masvingo;ZW;-20.7453957;31.334138
Zimbabwe;ZW;Mashonaland West;ZW;-17.1449001;29.8289885
